Date/Time,Lat,Lon,Base
04/01/14 8:05,40.734,-74.0094,B02512
04/01/14 8:05,40.718,-74.0099,B02512
04/01/14 8:07,40.7287,-73.9805,B02512
04/01/14 8:08,40.758,-73.9707,B02512
04/01/14 8:08,40.692,-74.1813,B02512
04/01/14 8:08,40.778,-73.9487,B02512
04/01/14 8:08,40.7658,-73.9692,B02512
04/01/14 8:08,40.7222,-74.0104,B02512
04/01/14 8:10,40.7329,-73.9881,B02512
04/01/14 8:11,40.7659,-73.9766,B02512
04/01/14 8:16,40.7789,-73.9618,B02512
04/01/14 8:18,40.789,-73.9743,B02512
04/01/14 8:19,40.7617,-73.9843,B02512
04/01/14 8:19,40.7214,-73.9475,B02512
04/01/14 8:20,40.7595,-73.9913,B02512
04/01/14 8:21,40.7931,-73.9748,B02512
04/01/14 8:21,40.7371,-74.0004,B02512
04/01/14 8:22,40.7345,-73.996,B02512
04/01/14 8:24,40.7747,-73.9912,B02512
04/01/14 8:24,40.8822,-73.9211,B02512
04/01/14 8:25,40.762,-73.9787,B02512
04/01/14 8:25,40.762,-73.9787,B02512
04/01/14 8:27,40.7326,-74.0038,B02512
04/01/14 8:28,40.7555,-73.9737,B02512
04/01/14 8:28,40.7596,-73.9854,B02512
04/01/14 8:29,40.6904,-74.1778,B02512
04/01/14 8:29,40.6904,-74.1778,B02512
04/01/14 8:30,40.7408,-73.9914,B02512
04/01/14 8:32,40.6819,-73.9358,B02512
04/01/14 8:32,40.7624,-73.9714,B02512
04/01/14 8:36,40.7805,-73.9548,B02512
04/01/14 8:39,40.7889,-73.9542,B02512
04/01/14 8:42,40.7835,-73.9513,B02512
04/01/14 8:43,40.7651,-73.9617,B02512
04/01/14 8:43,40.7261,-73.9918,B02512
04/01/14 8:44,40.7303,-73.9937,B02512
04/01/14 8:44,40.8736,-74.0628,B02512
04/01/14 8:45,40.724,-73.9981,B02512
04/01/14 8:46,40.7744,-73.9578,B02512
04/01/14 8:49,40.7607,-73.9861,B02512
04/01/14 8:49,40.7749,-73.9841,B02512
04/01/14 8:51,40.7625,-73.9724,B02512
04/01/14 8:52,40.7377,-73.9965,B02512
04/01/14 8:54,40.7388,-74.0087,B02512
04/01/14 8:56,40.7677,-73.981,B02512
04/01/14 8:58,40.7691,-73.9652,B02512
04/01/14 8:58,40.7816,-73.9602,B02512
04/01/14 8:58,40.7739,-73.8717,B02512
04/01/14 9:00,40.7841,-73.9542,B02512
04/01/14 9:02,40.7426,-73.9963,B02512
04/01/14 9:05,40.771,-73.8669,B02512
04/01/14 9:06,40.775,-73.9888,B02512
04/01/14 9:07,40.7356,-74.0029,B02512
04/01/14 9:08,40.7666,-73.9784,B02512
04/01/14 9:10,40.7118,-73.9499,B02512
04/01/14 9:12,40.7097,-74.0153,B02512
04/01/14 9:15,40.7438,-74.0061,B02512
04/01/14 9:16,40.76,-73.9861,B02512
04/01/14 9:16,40.7752,-73.9635,B02512
04/01/14 9:23,40.7788,-73.956,B02512
04/01/14 9:24,40.8078,-73.9639,B02512
04/01/14 9:24,40.7631,-73.9784,B02512
04/01/14 9:25,40.7788,-73.951,B02512
04/01/14 9:25,40.7714,-73.9594,B02512
04/01/14 9:28,40.7694,-73.983,B02512
04/01/14 9:30,40.733,-73.9901,B02512
04/01/14 9:32,40.7412,-73.9878,B02512
04/01/14 9:35,40.7526,-73.975,B02512
04/01/14 9:38,40.7602,-73.9598,B02512
04/01/14 9:42,40.773,-73.9669,B02512
04/01/14 9:46,40.7628,-73.9948,B02512
04/01/14 9:46,40.7752,-73.9636,B02512
04/01/14 9:48,40.7283,-74.0071,B02512
04/01/14 9:49,40.7195,-74.0367,B02512
04/01/14 9:49,40.7195,-74.0367,B02512
04/01/14 9:52,40.7747,-73.9911,B02512
04/01/14 9:52,40.7401,-73.992,B02512
04/01/14 9:54,40.7686,-73.9698,B02512
04/01/14 9:54,40.7336,-73.9982,B02512
04/01/14 9:55,40.7795,-73.9837,B02512
04/01/14 9:58,40.7148,-74.0162,B02512
04/01/14 9:58,40.7438,-73.9759,B02512
04/01/14 9:58,40.745,-73.9888,B02512
04/01/14 10:01,40.7768,-73.9773,B02512
04/01/14 10:01,40.7594,-73.966,B02512
04/01/14 10:04,40.7741,-73.8726,B02512
04/01/14 10:05,40.7367,-73.9907,B02512
04/01/14 10:06,40.7368,-73.9847,B02512
04/01/14 10:07,40.8079,-73.9638,B02512
04/01/14 10:15,40.6678,-73.7956,B02512
04/01/14 10:15,40.721,-74.0033,B02512
04/01/14 10:15,40.7764,-73.9598,B02512
04/01/14 10:18,40.7746,-73.9581,B02512
04/01/14 10:18,40.7745,-73.9638,B02512
04/01/14 10:22,40.7224,-73.9935,B02512
04/01/14 10:22,40.7736,-73.9626,B02512
04/01/14 10:23,40.7348,-73.9929,B02512
04/01/14 10:27,40.7605,-73.9991,B02512
04/01/14 10:27,40.6948,-74.1779,B02512
04/01/14 10:29,40.7573,-73.9877,B02512
04/01/14 10:32,40.6949,-74.1781,B02512
04/01/14 10:32,40.6949,-74.1781,B02512
04/01/14 10:32,40.7771,-73.9754,B02512
04/01/14 10:33,40.7584,-73.989,B02512
04/01/14 10:33,40.755,-73.9878,B02512
04/01/14 10:34,40.7226,-74.0004,B02512
04/01/14 10:34,40.774,-73.9607,B02512
04/01/14 10:34,40.7718,-73.9654,B02512
04/01/14 10:34,40.7748,-73.991,B02512
04/01/14 10:36,40.775,-73.9595,B02512
04/01/14 10:37,40.7636,-73.9636,B02512
04/01/14 10:37,40.7743,-73.9847,B02512
04/01/14 10:41,40.7688,-73.8627,B02512
04/01/14 10:43,40.7254,-74.0071,B02512
04/01/14 10:44,40.7534,-73.9748,B02512
04/01/14 10:44,40.7773,-73.9595,B02512
04/01/14 10:46,40.7233,-74.0062,B02512
04/01/14 10:46,40.763,-73.9781,B02512
04/01/14 10:48,40.7822,-73.9599,B02512
04/01/14 10:53,40.6916,-73.9677,B02512
04/01/14 10:54,40.7577,-73.9694,B02512
04/01/14 10:55,40.7668,-73.9789,B02512
04/01/14 10:58,40.7741,-73.9629,B02512
04/01/14 10:59,40.7271,-74.0058,B02512
04/01/14 10:59,40.7072,-74.0049,B02512
04/01/14 11:01,40.7412,-73.9964,B02512
04/01/14 11:01,40.7883,-74.0456,B02512
04/01/14 11:01,40.7883,-74.0456,B02512
04/01/14 11:02,40.7568,-73.9721,B02512
04/01/14 11:02,40.7624,-73.9728,B02512
04/01/14 11:02,40.7457,-73.9916,B02512
04/01/14 11:03,40.7863,-73.9774,B02512
04/01/14 11:04,40.7593,-73.9721,B02512
04/01/14 11:05,40.7398,-73.9912,B02512
04/01/14 11:06,40.8275,-74.0468,B02512
04/01/14 11:06,40.8275,-74.0468,B02512
04/01/14 11:06,40.7686,-73.9658,B02512
04/01/14 11:09,40.7566,-73.9765,B02512
04/01/14 11:11,40.7103,-73.9846,B02512
04/01/14 11:12,40.7414,-73.9902,B02512
04/01/14 11:13,40.7439,-73.9899,B02512
04/01/14 11:14,40.7619,-73.973,B02512
04/01/14 11:15,40.7201,-74.0041,B02512
04/01/14 11:16,40.7329,-73.9913,B02512
04/01/14 11:16,40.7582,-73.9815,B02512
04/01/14 11:17,40.7747,-73.9584,B02512
04/01/14 11:17,40.7775,-73.9612,B02512
04/01/14 11:17,40.773,-73.9802,B02512
04/01/14 11:18,40.7392,-73.9991,B02512
04/01/14 11:20,40.7368,-73.9958,B02512
04/01/14 11:21,40.8052,-73.9662,B02512
04/01/14 11:22,40.7205,-74.0031,B02512
04/01/14 11:22,40.7633,-73.9829,B02512
04/01/14 11:24,40.6922,-73.9441,B02512
04/01/14 11:25,40.7476,-73.9969,B02512
04/01/14 11:28,40.7707,-73.9815,B02512
04/01/14 11:33,40.7257,-73.9972,B02512
04/01/14 11:33,40.7611,-73.9754,B02512
04/01/14 11:34,40.7035,-74.0107,B02512
04/01/14 11:34,40.7591,-73.996,B02512
04/01/14 11:35,40.7419,-74.0036,B02512
04/01/14 11:37,40.755,-73.9746,B02512
04/01/14 11:39,40.7472,-73.9863,B02512
04/01/14 11:40,40.7548,-73.9847,B02512
04/01/14 11:41,40.7797,-73.9762,B02512
04/01/14 11:41,40.7323,-74.0076,B02512
04/01/14 11:42,40.7741,-73.8726,B02512
04/01/14 11:43,40.7074,-74.0172,B02512
04/01/14 11:44,40.6334,-73.9954,B02512
04/01/14 11:45,40.71,-74.0114,B02512
04/01/14 11:45,40.7386,-73.9897,B02512
04/01/14 11:47,40.7095,-74.0156,B02512
04/01/14 11:47,40.7024,-74.0133,B02512
04/01/14 11:47,40.7581,-73.9619,B02512
04/01/14 11:48,40.7685,-73.8625,B02512
04/01/14 11:50,40.7389,-73.9874,B02512
04/01/14 11:53,40.7736,-73.8716,B02512
04/01/14 11:54,40.7154,-74.0163,B02512
04/01/14 11:59,40.7599,-73.9804,B02512
04/01/14 11:59,40.7559,-73.9874,B02512
04/01/14 12:02,40.7852,-74.022,B02512
04/01/14 12:02,40.7852,-74.022,B02512
04/01/14 12:04,40.6878,-74.1817,B02512
04/01/14 12:07,40.6864,-73.9747,B02512
04/01/14 12:10,40.8289,-73.9451,B02512
04/01/14 12:10,40.8289,-73.9451,B02512
04/01/14 12:13,40.7672,-73.9682,B02512
04/01/14 12:14,40.7498,-73.9816,B02512
04/01/14 12:15,40.6751,-73.8016,B02512
04/01/14 12:16,40.7544,-73.9692,B02512
04/01/14 12:17,40.7685,-73.9535,B02512
04/01/14 12:19,40.7684,-73.9599,B02512
04/01/14 12:19,40.7728,-73.9673,B02512
04/01/14 12:19,40.7702,-73.9577,B02512
04/01/14 12:20,40.7647,-73.9796,B02512
04/01/14 12:20,40.7868,-73.972,B02512
04/01/14 12:20,40.7178,-74.0035,B02512
04/01/14 12:24,40.7732,-73.8857,B02512
04/01/14 12:26,40.7257,-73.9919,B02512
04/01/14 12:26,40.695,-74.178,B02512
04/01/14 12:27,40.7644,-73.9796,B02512
04/01/14 12:29,40.7641,-73.9766,B02512
04/01/14 12:29,40.723,-74.0012,B02512
04/01/14 12:29,40.7326,-73.9935,B02512
04/01/14 12:30,40.7569,-73.9742,B02512
04/01/14 12:31,40.7622,-73.9788,B02512
04/01/14 12:31,40.7785,-73.9533,B02512
04/01/14 12:32,40.7447,-73.9873,B02512
04/01/14 12:32,40.7191,-73.9973,B02512
04/01/14 12:33,40.7031,-73.9853,B02512
04/01/14 12:42,40.9148,-74.2213,B02512
04/01/14 12:44,40.7649,-73.9708,B02512
04/01/14 12:44,40.7521,-73.9756,B02512
04/01/14 12:47,40.7374,-74.0008,B02512
04/01/14 12:50,40.7749,-73.9639,B02512
04/01/14 12:50,40.7763,-73.9621,B02512
04/01/14 12:51,40.749,-74.0029,B02512
04/01/14 12:51,40.7276,-74.0349,B02512
04/01/14 12:51,40.7276,-74.0349,B02512
04/01/14 12:51,40.7631,-73.9842,B02512
04/01/14 12:52,40.7601,-73.9669,B02512
04/01/14 12:53,40.8791,-73.8811,B02512
04/01/14 12:54,40.771,-73.866,B02512
04/01/14 12:57,40.7364,-74.0099,B02512
04/01/14 12:57,40.7657,-73.9549,B02512
04/01/14 12:57,40.75,-73.9757,B02512
04/01/14 12:58,40.7397,-73.9857,B02512
04/01/14 12:58,40.779,-74.42,B02512
04/01/14 12:59,40.7273,-74.0007,B02512
04/01/14 13:01,40.7684,-73.8624,B02512
04/01/14 13:01,40.7393,-73.9954,B02512
04/01/14 13:01,40.7382,-74.0078,B02512
04/01/14 13:03,40.7187,-74.0024,B02512
04/01/14 13:07,40.7618,-73.9752,B02512
04/01/14 13:07,40.7851,-73.9538,B02512
04/01/14 13:07,40.7851,-73.9538,B02512
04/01/14 13:08,40.742,-73.985,B02512
04/01/14 13:08,40.7458,-73.987,B02512
04/01/14 13:09,40.7699,-73.9589,B02512
04/01/14 13:09,40.76,-73.9839,B02512
04/01/14 13:10,40.9155,-74.0761,B02512
04/01/14 13:15,40.7516,-73.9739,B02512
04/01/14 13:16,40.774,-73.8733,B02512
04/01/14 13:17,40.7565,-73.9843,B02512
04/01/14 13:17,40.7195,-74.0123,B02512
04/01/14 13:18,40.7529,-73.9855,B02512
04/01/14 13:20,40.7501,-73.9761,B02512
04/01/14 13:22,40.7197,-73.9917,B02512
04/01/14 13:22,40.7619,-73.9729,B02512
04/01/14 13:23,40.783,-73.951,B02512
04/01/14 13:24,40.7319,-73.9877,B02512
04/01/14 13:26,40.7538,-73.9926,B02512
04/01/14 13:26,40.7189,-74.0065,B02512
04/01/14 13:27,40.7455,-73.988,B02512
04/01/14 13:30,40.753,-74.0248,B02512
04/01/14 13:30,40.753,-74.0248,B02512
04/01/14 13:33,40.7646,-73.9686,B02512
04/01/14 13:34,40.7692,-73.9829,B02512
04/01/14 13:34,40.7275,-74.0088,B02512
04/01/14 13:35,40.7494,-73.9923,B02512
04/01/14 13:35,40.6957,-73.9872,B02512
04/01/14 13:39,40.695,-74.1784,B02512
04/01/14 13:40,40.7739,-73.8728,B02512
04/01/14 13:40,40.7757,-73.4202,B02512
04/01/14 13:40,40.7651,-73.9531,B02512
04/01/14 13:41,40.7663,-73.9251,B02512
04/01/14 13:42,40.7177,-73.9966,B02512
04/01/14 13:44,40.78,-73.961,B02512
04/01/14 13:45,40.7741,-73.8727,B02512
04/01/14 13:47,40.7385,-73.9854,B02512
04/01/14 13:49,40.7685,-73.8624,B02512
04/01/14 13:49,40.6926,-73.9873,B02512
04/01/14 13:51,40.7346,-73.9963,B02512
04/01/14 13:51,40.776,-73.9441,B02512
04/01/14 13:53,40.7211,-74.0005,B02512
04/01/14 13:55,40.7026,-74.0126,B02512
04/01/14 13:56,40.768,-73.9523,B02512
04/01/14 13:56,40.7485,-74.0061,B02512
04/01/14 13:56,40.7568,-73.9717,B02512
04/01/14 13:57,40.7617,-73.9838,B02512
04/01/14 13:57,40.774,-73.8728,B02512
04/01/14 13:59,40.6919,-73.9966,B02512
04/01/14 14:00,40.7754,-73.9905,B02512
04/01/14 14:01,40.7515,-73.993,B02512
04/01/14 14:02,40.7719,-73.9655,B02512
04/01/14 14:03,40.7739,-73.8724,B02512
04/01/14 14:03,40.6946,-74.1775,B02512
04/01/14 14:04,40.7331,-73.9998,B02512
04/01/14 14:05,40.7732,-73.8856,B02512
04/01/14 14:06,40.7417,-73.9894,B02512
04/01/14 14:08,40.7325,-74.0018,B02512
04/01/14 14:11,40.764,-73.9685,B02512
04/01/14 14:14,40.7577,-73.9723,B02512
04/01/14 14:15,40.6953,-74.1783,B02512
04/01/14 14:15,40.7572,-73.9841,B02512
04/01/14 14:16,40.8056,-74.3923,B02512
04/01/14 14:16,40.7595,-73.9736,B02512
04/01/14 14:17,40.7853,-73.9556,B02512
04/01/14 14:17,40.7853,-73.9556,B02512
04/01/14 14:18,40.7244,-74.0007,B02512
04/01/14 14:20,40.7196,-74.0006,B02512
04/01/14 14:21,40.7691,-73.9812,B02512
04/01/14 14:21,40.7516,-73.9909,B02512
04/01/14 14:21,40.7677,-73.9657,B02512
04/01/14 14:23,40.7546,-73.966,B02512
04/01/14 14:23,40.7578,-73.9893,B02512
04/01/14 14:23,40.7619,-73.9791,B02512
04/01/14 14:26,40.7397,-73.9867,B02512
04/01/14 14:27,40.7275,-74.001,B02512
04/01/14 14:27,40.7694,-73.9658,B02512
04/01/14 14:28,40.8005,-73.9693,B02512
04/01/14 14:29,40.645,-73.7819,B02512
04/01/14 14:32,40.9651,-74.0736,B02512
04/01/14 14:32,40.7705,-73.9662,B02512
04/01/14 14:36,40.6833,-73.9768,B02512
04/01/14 14:37,40.7797,-74.0097,B02512
04/01/14 14:38,40.7598,-73.9915,B02512
04/01/14 14:39,40.6448,-73.7826,B02512
04/01/14 14:40,40.7407,-73.9869,B02512
04/01/14 14:40,40.7754,-73.9628,B02512
04/01/14 14:41,40.7104,-73.9847,B02512
04/01/14 14:42,40.7198,-74.0051,B02512
04/01/14 14:43,40.7103,-73.9846,B02512
04/01/14 14:43,40.6931,-74.1834,B02512
04/01/14 14:45,40.7394,-74.0062,B02512
04/01/14 14:45,40.7647,-73.9706,B02512
04/01/14 14:51,40.7642,-73.9632,B02512
04/01/14 14:53,40.6951,-74.1787,B02512
04/01/14 14:55,40.7585,-73.9697,B02512
04/01/14 14:55,40.7504,-73.9945,B02512
04/01/14 14:57,40.7682,-73.953,B02512
04/01/14 14:57,40.7247,-74.0022,B02512
04/01/14 14:57,40.7145,-74.0025,B02512
04/01/14 15:00,40.7593,-73.9745,B02512
04/01/14 15:02,40.7284,-74.0071,B02512
04/01/14 15:03,40.7079,-74.0093,B02512
04/01/14 15:04,40.7692,-73.9631,B02512
04/01/14 15:07,40.7644,-73.953,B02512
04/01/14 15:08,40.7553,-73.9795,B02512
04/01/14 15:08,40.7551,-73.9622,B02512
04/01/14 15:08,40.7741,-73.8727,B02512
04/01/14 15:09,40.7545,-73.9757,B02512
04/01/14 15:09,40.7355,-73.9755,B02512
04/01/14 15:10,40.771,-73.866,B02512
04/01/14 15:11,40.7755,-73.9558,B02512
04/01/14 15:11,40.7283,-73.9869,B02512
04/01/14 15:14,40.7577,-73.9902,B02512
04/01/14 15:14,40.764,-73.9825,B02512
04/01/14 15:14,40.7644,-73.9806,B02512
04/01/14 15:18,40.8092,-73.9536,B02512
04/01/14 15:19,40.7708,-73.8658,B02512
04/01/14 15:19,40.7556,-73.9716,B02512
04/01/14 15:19,40.7578,-73.9739,B02512
04/01/14 15:20,40.7557,-73.974,B02512
04/01/14 15:21,40.7101,-73.9849,B02512
04/01/14 15:24,40.7798,-73.96,B02512
04/01/14 15:24,40.7798,-73.96,B02512
04/01/14 15:24,40.8247,-73.9735,B02512
04/01/14 15:24,40.7416,-74.0067,B02512
04/01/14 15:24,40.7624,-73.9744,B02512
04/01/14 15:25,40.7644,-73.9727,B02512
04/01/14 15:25,40.7641,-73.977,B02512
04/01/14 15:26,40.745,-73.985,B02512
04/01/14 15:27,40.7617,-73.973,B02512
04/01/14 15:31,40.7636,-73.9735,B02512
04/01/14 15:32,40.7413,-74.0062,B02512
04/01/14 15:35,40.7866,-73.9547,B02512
04/01/14 15:35,40.7824,-73.9466,B02512
04/01/14 15:35,40.7616,-73.9686,B02512
04/01/14 15:37,40.7566,-73.9788,B02512
04/01/14 15:39,40.6339,-74.0131,B02512
04/01/14 15:39,40.7274,-74.0073,B02512
04/01/14 15:40,40.7739,-73.8715,B02512
04/01/14 15:41,40.7671,-73.9875,B02512
04/01/14 15:41,40.6951,-74.1783,B02512
04/01/14 15:44,40.7731,-73.9893,B02512
04/01/14 15:45,40.7122,-73.998,B02512
04/01/14 15:45,40.6956,-74.1779,B02512
04/01/14 15:46,40.6433,-73.7895,B02512
04/01/14 15:48,40.7556,-73.9753,B02512
04/01/14 15:48,40.7593,-73.9708,B02512
04/01/14 15:49,40.7619,-73.9726,B02512
04/01/14 15:51,40.7729,-73.9599,B02512
04/01/14 15:52,40.7616,-73.9754,B02512
04/01/14 15:53,40.7207,-74.0031,B02512
04/01/14 15:54,40.6449,-73.7823,B02512
04/01/14 15:55,40.7413,-73.9947,B02512
04/01/14 15:55,40.7658,-73.9802,B02512
04/01/14 15:56,40.7623,-73.9788,B02512
04/01/14 15:56,40.744,-73.9954,B02512
04/01/14 15:56,40.7799,-73.9608,B02512
04/01/14 15:58,40.7591,-73.9724,B02512
04/01/14 15:59,40.7573,-73.9712,B02512
04/01/14 15:59,40.7573,-73.9712,B02512
04/01/14 16:01,40.7576,-73.9696,B02512
04/01/14 16:03,40.7052,-74.01,B02512
04/01/14 16:04,40.7371,-74.1794,B02512
04/01/14 16:04,40.7375,-74.0053,B02512
04/01/14 16:04,40.7541,-73.996,B02512
