Date/Time,Lat,Lon,Base
07/01/14 8:47,40.7466,-73.9845,B02512
07/01/14 8:49,40.7593,-73.9749,B02512
07/01/14 8:56,40.781,-73.9858,B02512
07/01/14 8:57,40.7681,-73.9915,B02512
07/01/14 8:57,40.7286,-73.9994,B02512
07/01/14 9:01,40.7865,-73.9688,B02512
07/01/14 9:02,40.7209,-73.9566,B02512
07/01/14 9:04,40.7261,-74.0058,B02512
07/01/14 9:05,40.7267,-73.9995,B02512
07/01/14 9:07,40.7313,-73.9824,B02512
07/01/14 9:08,40.7758,-73.9583,B02512
07/01/14 9:08,40.714,-74.0145,B02512
07/01/14 9:12,40.719,-73.989,B02512
07/01/14 9:13,40.7697,-73.9805,B02512
07/01/14 9:14,40.7522,-73.9777,B02512
07/01/14 9:14,40.7655,-73.9612,B02512
07/01/14 9:17,40.795,-73.9735,B02512
07/01/14 9:17,40.7344,-73.9977,B02512
07/01/14 9:19,40.7366,-73.997,B02512
07/01/14 9:20,40.7582,-73.9871,B02512
07/01/14 9:20,40.7582,-73.9871,B02512
07/01/14 9:22,40.7301,-73.9855,B02512
07/01/14 9:23,40.7599,-73.9746,B02512
07/01/14 9:25,40.7624,-73.9783,B02512
07/01/14 9:27,40.7363,-74.0076,B02512
07/01/14 9:29,40.8057,-73.2931,B02512
07/01/14 9:30,40.7614,-73.9677,B02512
07/01/14 9:33,40.7389,-74.0087,B02512
07/01/14 9:33,40.6912,-74.1779,B02512
07/01/14 9:34,40.7612,-73.9713,B02512
07/01/14 9:35,40.7217,-74.006,B02512
07/01/14 9:36,40.7902,-73.9731,B02512
07/01/14 9:36,40.7609,-73.98,B02512
07/01/14 9:37,40.7576,-73.9789,B02512
07/01/14 9:38,40.771,-73.8661,B02512
07/01/14 9:40,40.6639,-73.9455,B02512
07/01/14 9:44,40.744,-73.9839,B02512
07/01/14 9:45,40.7386,-73.9977,B02512
07/01/14 9:46,40.7563,-73.9246,B02512
07/01/14 9:49,40.7465,-74.0082,B02512
07/01/14 9:50,40.7352,-74.1649,B02512
07/01/14 9:52,40.7275,-73.9905,B02512
07/01/14 9:54,40.7141,-74.0094,B02512
07/01/14 9:54,40.7708,-73.8657,B02512
07/01/14 9:55,40.7605,-73.9912,B02512
07/01/14 9:56,40.7509,-73.9934,B02512
07/01/14 10:00,40.753,-74.004,B02512
07/01/14 10:00,40.7215,-73.9583,B02512
07/01/14 10:01,40.6911,-73.9076,B02512
07/01/14 10:05,40.7698,-73.9817,B02512
07/01/14 10:06,40.7609,-73.9756,B02512
07/01/14 10:12,40.7544,-73.9694,B02512
07/01/14 10:14,40.7752,-73.965,B02512
07/01/14 10:15,40.7372,-73.9884,B02512
07/01/14 10:17,40.8021,-73.9694,B02512
07/01/14 10:19,40.7514,-73.9752,B02512
07/01/14 10:20,40.7356,-74.0037,B02512
07/01/14 10:21,40.7263,-73.9993,B02512
07/01/14 10:24,40.7807,-73.9557,B02512
07/01/14 10:24,40.7712,-73.9662,B02512
07/01/14 10:25,40.7537,-73.9787,B02512
07/01/14 10:26,40.7413,-73.9847,B02512
07/01/14 10:27,40.7481,-73.9926,B02512
07/01/14 10:30,40.7629,-73.966,B02512
07/01/14 10:33,40.7886,-73.9669,B02512
07/01/14 10:37,40.7177,-73.9965,B02512
07/01/14 10:38,40.7467,-73.9728,B02512
07/01/14 10:39,40.6462,-73.7899,B02512
07/01/14 10:39,40.7226,-73.9977,B02512
07/01/14 10:40,40.7658,-73.9834,B02512
07/01/14 10:43,40.744,-73.9879,B02512
07/01/14 10:44,40.757,-73.974,B02512
07/01/14 10:45,40.7425,-73.9959,B02512
07/01/14 10:45,40.7352,-74.0015,B02512
07/01/14 10:46,40.7655,-73.97,B02512
07/01/14 10:48,40.7519,-73.9709,B02512
07/01/14 10:50,40.6468,-73.7905,B02512
07/01/14 10:51,40.7691,-73.981,B02512
07/01/14 10:51,40.7191,-74.0052,B02512
07/01/14 10:53,40.725,-73.996,B02512
07/01/14 10:53,40.746,-73.9999,B02512
07/01/14 10:53,40.7343,-73.9949,B02512
07/01/14 10:54,40.7198,-73.9943,B02512
07/01/14 10:54,40.6472,-74.0001,B02512
07/01/14 10:55,40.7437,-73.9926,B02512
07/01/14 10:56,40.55,-74.4099,B02512
07/01/14 10:56,40.7547,-73.9837,B02512
07/01/14 10:56,40.7582,-73.9897,B02512
07/01/14 10:58,40.7744,-73.9821,B02512
07/01/14 11:00,40.7571,-73.9744,B02512
07/01/14 11:00,40.8584,-73.9346,B02512
07/01/14 11:03,40.7582,-73.9653,B02512
07/01/14 11:03,40.721,-74.0084,B02512
07/01/14 11:04,40.7559,-73.9833,B02512
07/01/14 11:06,40.7512,-73.9754,B02512
07/01/14 11:07,40.7174,-73.9984,B02512
07/01/14 11:11,40.7674,-73.9551,B02512
07/01/14 11:13,40.7781,-73.9748,B02512
07/01/14 11:15,40.7238,-74.0106,B02512
07/01/14 11:16,40.7771,-73.9779,B02512
07/01/14 11:18,40.7507,-73.987,B02512
07/01/14 11:19,40.7661,-73.9697,B02512
07/01/14 11:19,40.7627,-73.9967,B02512
07/01/14 11:22,40.7272,-73.9899,B02512
07/01/14 11:24,40.7587,-73.979,B02512
07/01/14 11:24,40.7594,-73.9677,B02512
07/01/14 11:28,40.7199,-74.0033,B02512
07/01/14 11:28,40.7192,-73.9483,B02512
07/01/14 11:29,40.7759,-73.9586,B02512
07/01/14 11:29,40.773,-73.9644,B02512
07/01/14 11:30,40.7205,-73.9632,B02512
07/01/14 11:31,40.7648,-73.9959,B02512
07/01/14 11:33,40.7376,-74.0058,B02512
07/01/14 11:33,40.7402,-73.9823,B02512
07/01/14 11:33,40.7666,-73.9539,B02512
07/01/14 11:34,40.7593,-73.9648,B02512
07/01/14 11:35,40.7697,-73.9819,B02512
07/01/14 11:36,40.7332,-73.9934,B02512
07/01/14 11:37,40.78,-73.9733,B02512
07/01/14 11:38,40.7188,-74.0105,B02512
07/01/14 11:40,40.7263,-74.0002,B02512
07/01/14 11:40,40.7616,-73.9733,B02512
07/01/14 11:43,40.7298,-73.9969,B02512
07/01/14 11:43,40.7615,-73.9661,B02512
07/01/14 11:43,40.7718,-73.9827,B02512
07/01/14 11:45,40.9467,-73.9807,B02512
07/01/14 11:47,40.808,-73.9638,B02512
07/01/14 11:48,40.748,-73.972,B02512
07/01/14 11:49,40.7376,-74.0067,B02512
07/01/14 11:49,40.7565,-73.9898,B02512
07/01/14 11:51,40.7666,-73.9885,B02512
07/01/14 11:56,40.7112,-74.0059,B02512
07/01/14 11:56,40.6808,-73.9633,B02512
07/01/14 11:56,40.7467,-74.0049,B02512
07/01/14 11:57,40.7048,-74.1819,B02512
07/01/14 11:59,40.7748,-73.9605,B02512
07/01/14 12:01,40.7218,-74.0098,B02512
07/01/14 12:04,40.7716,-73.9563,B02512
07/01/14 12:05,40.728,-74.0072,B02512
07/01/14 12:05,40.7325,-74.0037,B02512
07/01/14 12:07,40.7355,-73.9882,B02512
07/01/14 12:09,40.7052,-73.7252,B02512
07/01/14 12:09,40.9354,-73.8988,B02512
07/01/14 12:09,40.6447,-73.782,B02512
07/01/14 12:09,40.7469,-73.9847,B02512
07/01/14 12:10,40.6672,-73.632,B02512
07/01/14 12:10,40.7653,-73.9639,B02512
07/01/14 12:13,40.7577,-73.986,B02512
07/01/14 12:14,40.7155,-73.9972,B02512
07/01/14 12:17,40.7672,-73.988,B02512
07/01/14 12:17,40.767,-73.9876,B02512
07/01/14 12:19,40.7647,-73.9805,B02512
07/01/14 12:19,40.7394,-74.0065,B02512
07/01/14 12:21,40.7578,-73.9618,B02512
07/01/14 12:21,40.7865,-73.9503,B02512
07/01/14 12:24,40.7709,-73.8659,B02512
07/01/14 12:27,40.7681,-73.9833,B02512
07/01/14 12:27,40.6437,-73.79,B02512
07/01/14 12:28,40.7696,-73.864,B02512
07/01/14 12:29,40.7457,-73.9938,B02512
07/01/14 12:32,40.7247,-73.9576,B02512
07/01/14 12:33,40.6938,-73.9925,B02512
07/01/14 12:34,40.6894,-74.1792,B02512
07/01/14 12:36,40.7632,-73.9739,B02512
07/01/14 12:38,40.7629,-73.9796,B02512
07/01/14 12:38,40.7626,-73.9751,B02512
07/01/14 12:39,40.7562,-73.9789,B02512
07/01/14 12:40,40.8487,-74.0229,B02512
07/01/14 12:41,40.7752,-73.9594,B02512
07/01/14 12:45,40.7642,-73.9767,B02512
07/01/14 12:47,40.6446,-73.782,B02512
07/01/14 12:47,40.7201,-74.0086,B02512
07/01/14 12:48,40.714,-74.0078,B02512
07/01/14 12:50,40.7639,-73.971,B02512
07/01/14 12:51,40.7238,-74.0093,B02512
07/01/14 12:55,40.7502,-73.9947,B02512
07/01/14 12:55,40.7988,-73.9677,B02512
07/01/14 12:56,40.7625,-73.9749,B02512
07/01/14 12:56,40.7357,-74.0034,B02512
07/01/14 12:56,40.754,-73.9341,B02512
07/01/14 12:58,40.7252,-74.0035,B02512
07/01/14 13:00,40.7589,-73.9791,B02512
07/01/14 13:00,40.7476,-73.9738,B02512
07/01/14 13:02,40.7062,-73.9288,B02512
07/01/14 13:03,40.7373,-74.0057,B02512
07/01/14 13:04,40.7644,-73.9805,B02512
07/01/14 13:04,40.7177,-74.0012,B02512
07/01/14 13:05,40.694,-74.1836,B02512
07/01/14 13:08,40.785,-74.0061,B02512
07/01/14 13:09,40.7405,-74.0057,B02512
07/01/14 13:14,40.7755,-73.9842,B02512
07/01/14 13:15,40.7752,-73.9874,B02512
07/01/14 13:16,40.7393,-74.0081,B02512
07/01/14 13:16,40.7243,-73.9999,B02512
07/01/14 13:18,40.7314,-73.9927,B02512
07/01/14 13:19,40.7554,-73.9866,B02512
07/01/14 13:19,40.7607,-73.9757,B02512
07/01/14 13:20,40.7499,-73.9781,B02512
07/01/14 13:21,40.7753,-73.9904,B02512
07/01/14 13:25,40.7166,-73.9973,B02512
07/01/14 13:27,40.7402,-74.0059,B02512
07/01/14 13:28,40.7201,-74.0085,B02512
07/01/14 13:28,40.7317,-74.0011,B02512
07/01/14 13:29,40.7354,-74.0005,B02512
07/01/14 13:30,40.7647,-73.9686,B02512
07/01/14 13:31,40.7716,-73.9608,B02512
07/01/14 13:31,40.7715,-73.9805,B02512
07/01/14 13:32,40.7647,-73.9707,B02512
07/01/14 13:35,40.7372,-73.9928,B02512
07/01/14 13:37,40.7603,-73.9683,B02512
07/01/14 13:37,40.7559,-73.9728,B02512
07/01/14 13:40,40.7134,-74.0111,B02512
07/01/14 13:41,40.728,-74.0055,B02512
07/01/14 13:41,40.7041,-74.0089,B02512
07/01/14 13:41,40.7503,-73.9459,B02512
07/01/14 13:42,40.7623,-73.9684,B02512
07/01/14 13:43,40.9133,-73.7795,B02512
07/01/14 13:46,40.7548,-73.9778,B02512
07/01/14 13:46,40.6468,-73.7895,B02512
07/01/14 13:47,40.7348,-73.9909,B02512
07/01/14 13:47,40.7264,-74.0002,B02512
07/01/14 13:47,40.9429,-73.7944,B02512
07/01/14 13:48,40.7279,-74,B02512
07/01/14 13:49,40.7559,-73.9751,B02512
07/01/14 13:50,40.7257,-74.0057,B02512
07/01/14 13:51,40.7406,-73.9897,B02512
07/01/14 13:53,40.7856,-73.9702,B02512
07/01/14 13:53,40.7507,-73.9747,B02512
07/01/14 13:54,40.7608,-73.9993,B02512
07/01/14 13:57,40.645,-73.7818,B02512
07/01/14 13:57,40.589,-73.7423,B02512
07/01/14 13:57,40.7476,-73.9826,B02512
07/01/14 13:57,40.7618,-73.9943,B02512
07/01/14 13:59,40.7403,-73.9948,B02512
07/01/14 14:01,40.7414,-74.0066,B02512
07/01/14 14:01,40.7713,-73.9593,B02512
07/01/14 14:01,40.753,-73.9721,B02512
07/01/14 14:03,40.7683,-73.9825,B02512
07/01/14 14:06,40.7679,-73.9894,B02512
07/01/14 14:06,40.7521,-73.9874,B02512
07/01/14 14:08,40.771,-73.9508,B02512
07/01/14 14:09,40.6953,-74.1777,B02512
07/01/14 14:11,40.6911,-74.1779,B02512
07/01/14 14:11,40.7346,-73.9902,B02512
07/01/14 14:14,40.7186,-74.0342,B02512
07/01/14 14:14,40.7186,-74.0342,B02512
07/01/14 14:15,40.758,-73.9876,B02512
07/01/14 14:16,40.7531,-73.8727,B02512
07/01/14 14:17,40.7173,-74.0354,B02512
07/01/14 14:20,40.7187,-74.0024,B02512
07/01/14 14:20,40.7257,-74.0076,B02512
07/01/14 14:21,40.7695,-73.9895,B02512
07/01/14 14:23,40.7581,-73.9739,B02512
07/01/14 14:23,40.774,-73.9573,B02512
07/01/14 14:23,40.8166,-74.4131,B02512
07/01/14 14:24,40.7444,-74.0066,B02512
07/01/14 14:24,40.7259,-74.0075,B02512
07/01/14 14:25,40.7577,-74.0006,B02512
07/01/14 14:25,40.7642,-73.9809,B02512
07/01/14 14:27,40.7061,-74.0095,B02512
07/01/14 14:28,40.764,-73.9766,B02512
07/01/14 14:29,40.7518,-73.988,B02512
07/01/14 14:29,40.7557,-73.977,B02512
07/01/14 14:30,40.7685,-73.8623,B02512
07/01/14 14:31,40.7373,-74.0084,B02512
07/01/14 14:31,40.7757,-73.9645,B02512
07/01/14 14:32,40.7206,-74.01,B02512
07/01/14 14:32,40.7548,-73.9997,B02512
07/01/14 14:32,40.7724,-73.9497,B02512
07/01/14 14:34,40.7542,-73.9762,B02512
07/01/14 14:35,40.7281,-73.9991,B02512
07/01/14 14:35,40.7848,-73.9538,B02512
07/01/14 14:37,40.6449,-73.782,B02512
07/01/14 14:37,40.7504,-73.977,B02512
07/01/14 14:38,40.7515,-73.9868,B02512
07/01/14 14:38,40.7275,-73.9953,B02512
07/01/14 14:39,40.7383,-74.0032,B02512
07/01/14 14:40,40.7457,-74.0076,B02512
07/01/14 14:41,40.7405,-74.1718,B02512
07/01/14 14:42,40.7583,-73.9662,B02512
07/01/14 14:43,40.7727,-73.9614,B02512
07/01/14 14:43,40.7909,-73.9515,B02512
07/01/14 14:43,40.723,-73.9983,B02512
07/01/14 14:44,40.7647,-73.9704,B02512
07/01/14 14:44,40.7285,-74.0053,B02512
07/01/14 14:44,40.7904,-73.9793,B02512
07/01/14 14:45,40.7479,-74.0081,B02512
07/01/14 14:49,40.7804,-73.976,B02512
07/01/14 14:51,40.7857,-74.1534,B02512
07/01/14 14:52,40.7482,-73.989,B02512
07/01/14 14:53,40.7261,-73.9963,B02512
07/01/14 14:54,40.7447,-73.9852,B02512
07/01/14 14:55,40.7501,-73.9726,B02512
07/01/14 14:55,40.7275,-73.9935,B02512
07/01/14 14:55,40.7453,-74.0059,B02512
07/01/14 14:57,40.7553,-73.9906,B02512
07/01/14 14:59,40.7701,-73.9634,B02512
07/01/14 15:00,40.6461,-73.7769,B02512
07/01/14 15:00,40.7678,-73.9616,B02512
07/01/14 15:00,40.7639,-73.9811,B02512
07/01/14 15:01,40.7521,-73.9935,B02512
07/01/14 15:01,40.7575,-73.9715,B02512
07/01/14 15:03,40.7739,-73.8726,B02512
07/01/14 15:03,40.7144,-74.0103,B02512
07/01/14 15:04,40.7457,-74.0085,B02512
07/01/14 15:05,40.7443,-73.9956,B02512
07/01/14 15:05,40.7455,-74.0022,B02512
07/01/14 15:07,40.7208,-73.9871,B02512
07/01/14 15:09,40.7456,-74.0056,B02512
07/01/14 15:10,40.7598,-73.9957,B02512
07/01/14 15:12,40.7152,-74.0079,B02512
07/01/14 15:12,40.7415,-73.9758,B02512
07/01/14 15:12,40.7171,-74.0047,B02512
07/01/14 15:13,40.726,-74.0085,B02512
07/01/14 15:13,40.7221,-73.9599,B02512
07/01/14 15:14,40.7589,-73.9735,B02512
07/01/14 15:15,40.6774,-73.9828,B02512
07/01/14 15:16,40.7575,-73.9738,B02512
07/01/14 15:17,40.6949,-74.178,B02512
07/01/14 15:19,40.7358,-73.997,B02512
07/01/14 15:20,40.7388,-74.0086,B02512
07/01/14 15:20,40.841,-73.9421,B02512
07/01/14 15:21,40.7577,-73.9749,B02512
07/01/14 15:21,40.7514,-73.9785,B02512
07/01/14 15:24,40.7609,-73.9751,B02512
07/01/14 15:24,40.8087,-73.9308,B02512
07/01/14 15:25,40.7656,-73.9757,B02512
07/01/14 15:25,40.7444,-74.0058,B02512
07/01/14 15:26,40.7557,-73.9783,B02512
07/01/14 15:29,40.7464,-73.994,B02512
07/01/14 15:29,40.7204,-73.9979,B02512
07/01/14 15:30,40.6879,-74.1829,B02512
07/01/14 15:31,40.6956,-74.1784,B02512
07/01/14 15:31,40.7612,-73.9669,B02512
07/01/14 15:31,40.7325,-73.9952,B02512
07/01/14 15:31,40.7614,-73.9823,B02512
07/01/14 15:32,40.7784,-73.9745,B02512
07/01/14 15:33,40.7633,-73.9747,B02512
07/01/14 15:33,40.7659,-73.977,B02512
07/01/14 15:35,40.7142,-74.0004,B02512
07/01/14 15:36,40.7197,-74.0086,B02512
07/01/14 15:38,40.7575,-74.0007,B02512
07/01/14 15:41,40.7266,-74.0024,B02512
07/01/14 15:41,41.0156,-73.7276,B02512
07/01/14 15:41,40.7271,-74.0029,B02512
07/01/14 15:42,40.7152,-74.0103,B02512
07/01/14 15:43,40.7733,-73.9808,B02512
07/01/14 15:43,40.7582,-73.9728,B02512
07/01/14 15:44,40.7076,-73.9667,B02512
07/01/14 15:45,40.7559,-74.0023,B02512
07/01/14 15:46,40.6449,-73.7937,B02512
07/01/14 15:46,40.752,-73.9897,B02512
07/01/14 15:47,40.7563,-73.9658,B02512
07/01/14 15:47,40.7555,-73.9854,B02512
07/01/14 15:48,40.7547,-73.9841,B02512
07/01/14 15:49,40.7452,-73.9925,B02512
07/01/14 15:49,40.7447,-73.9887,B02512
07/01/14 15:51,40.7704,-73.9566,B02512
07/01/14 15:51,41.0546,-74.0568,B02512
07/01/14 15:53,40.718,-74.0141,B02512
07/01/14 15:53,40.7707,-73.9683,B02512
07/01/14 15:55,40.7601,-73.972,B02512
07/01/14 15:56,40.7238,-74.1555,B02512
07/01/14 15:56,40.7496,-73.9924,B02512
07/01/14 16:01,40.7543,-73.9738,B02512
07/01/14 16:16,40.7549,-73.9751,B02512
07/01/14 16:16,40.741,-73.9984,B02512
07/01/14 16:17,40.6449,-73.7821,B02512
07/01/14 16:17,40.7247,-73.9991,B02512
07/01/14 16:17,40.7375,-74.0059,B02512
07/01/14 16:17,40.76,-73.9787,B02512
07/01/14 16:18,40.7112,-74.0106,B02512
07/01/14 16:18,40.6757,-74.0122,B02512
07/01/14 16:19,40.697,-73.8131,B02512
07/01/14 16:20,40.7635,-73.9708,B02512
07/01/14 16:20,40.7449,-73.981,B02512
07/01/14 16:20,40.7189,-74.0026,B02512
07/01/14 16:21,40.7539,-73.9782,B02512
07/01/14 16:22,40.7713,-73.9583,B02512
07/01/14 16:22,40.765,-73.9804,B02512
07/01/14 16:24,40.7548,-73.9779,B02512
07/01/14 16:24,40.7191,-74.0353,B02512
07/01/14 16:25,40.7722,-73.9531,B02512
07/01/14 16:25,40.7675,-73.9621,B02512
07/01/14 16:26,40.787,-73.9497,B02512
07/01/14 16:26,40.7863,-73.9799,B02512
07/01/14 16:27,40.7515,-73.9915,B02512
07/01/14 16:28,40.9451,-73.8438,B02512
07/01/14 16:29,40.7592,-73.9727,B02512
07/01/14 16:29,40.7386,-73.9854,B02512
07/01/14 16:29,40.7627,-73.9807,B02512
07/01/14 16:30,40.7592,-73.9943,B02512
07/01/14 16:31,40.7436,-73.9911,B02512
07/01/14 16:31,40.7227,-74.0082,B02512
07/01/14 16:32,40.7831,-73.9741,B02512
07/01/14 16:33,40.7304,-74.0096,B02512
07/01/14 16:33,40.7774,-73.9564,B02512
07/01/14 16:35,40.7515,-73.9874,B02512
07/01/14 16:36,40.7388,-73.9887,B02512
07/01/14 16:39,40.7527,-73.9807,B02512
07/01/14 16:40,40.7553,-73.9871,B02512
07/01/14 16:40,40.7433,-73.985,B02512
